No;Nama Dosen;ID Dosen;Judul;Tahun;Jenis Artikel Ilmiah;Database Artikel;Link
556;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;"RANCANG BANGUN GAME ""COLOR IMPACT"" SEBAGAI SARANA EDUKASI BERBASIS ANDROID";2017;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&cstart=100&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:hqOjcs7Dif8C
557;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Rancangan Video Media Promosi Berbasis Motion Graphic 2D Untuk Meningkatkan Jumlah Mahasiswa Universitas Widyagama Malang;2017;Penelitian;Google Scholar, Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/jointecs/article/view/417/408
558;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Sistem Pendukung Keputusan Penerimaan dan Penilaian Karyawan Warehouse dengan Aplikasi Web;2017;Penelitian;Google Scholar, Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/jointecs/article/view/413/404
559;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;SISTEM PENDUKUNG KEPUTUSAN UNTUK MENENTUKAN JUDUL SKRIPSI JURUSAN TEKNIK INFORMATIKA MENGGUNAKAN METODE TOPSIS;2017;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:WF5omc3nYNoC
560;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Sistem Rekomendasi Penentuan Judul Skripsi Menggunakan Algoritma Decision Tree;2017;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:ULOm3_A8WrAC
561;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Web Programming (Client Side and Server Side);2017;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:mVmsd5A6BfQC
562;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Web programming untuk membangun portal;2017;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:cFHS6HbyZ2cC
563;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Web Programming untuk Membangun Potral (Client Side and Server Side);2017;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&cstart=100&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:ipzZ9siozwsC
564;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;An Online Expert System For Consultation Services Using A Mobile Application;2016;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&cstart=100&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:eq2jaN3J8jMC
565;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;AN ONLINE EXPERT SYSTEM FOR CONSULTATION SERVICES USING A MOBILE APPLICATION INTERFACE;2016;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84973375134&origin=inward
566;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Aplikasi Pengenalan Rambu Lalu Lintas Menggunakan Metode Fuzzy Mamdani Berbasis Android;2016;Penelitian;Google Scholar, Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/jointecs/article/view/406/397
567;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;IbM INDUSTRI RUMAH TANGGA KRUPUK MUJAIR DI DESA SENGGRENG KECAMATAN SUMBERPUCUNG KABUPATEN MALANG;2016;Pengabdian Masyarakat;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&cstart=100&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:Y0pCki6q_DkC
568;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Implementasi Google Speech Untuk Penentuan Level Pembelajaran Iqro Berbasis Android;2016;Penelitian;Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/jointecs/article/view/403/394
569;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Implementasi Google Speech untuk Penentuan Level Pembelajaran Iqro' Berbasis Android;2016;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:5nxA0vEk-isC
570;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Penerapan algoritma apriori terhadap data penjualan di Toko Gudang BM;2016;Penelitian;Google Scholar, Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/jointecs/article/view/408/399
571;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Sistem Klasifikasi Kualitas Batu Boulder Berdasarkan Tekstur Berbasis Pengolahan Citra Digital;2016;Penelitian;Google Scholar, Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/jointecs/article/view/407/398
572;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Sistem Penunjang Keputusan Kelayakan Produk Contoh pada PT. Roi Surya Prima Farma (Studi Perbandingan Metode SAW dan GAP analisis);2016;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&cstart=100&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:Se3iqnhoufwC
573;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Sistem Penunjang Keputusan Kelayakan Produk Contoh pada PT.Roi Surya Prima Farma (Studi Perbandingan Metode SAW dan GAP analisis);2016;Penelitian;Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/jointecs/article/view/402/393
574;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Sistem Penunjang Keputusan Pembelian Smartphone Dengan Menggunakan Metode Fuzzy Tsukamoto;2016;Penelitian;Google Scholar, Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/jointecs/article/view/405/396
575;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Sistem Rekomendasi Distribusi Tetes Tebu Di UD. Lancar Menggunakan Metode Fuzzy Sugeno Berbasis Web;2016;Penelitian;Google Scholar, Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/jointecs/article/view/401/392
576;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Smarthome Automatic Lighting Berbasis Web;2016;Penelitian;Google Scholar, Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/jointecs/article/view/404/395
577;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Tracer Study System Portal-Based Social Network To Optimize Data Collection on Higher Education Graduates;2016;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:YsMSGLbcyi4C
578;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Analisis Kualitas Website Menggunakan Metode Webqual Dan Importance-Performance Analysis (IPA) Pada Situs Kaskus;2015;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:URolC5Kub84C
579;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Model Dan Implementasi Teknik Query Realtime Database Untuk Mengolah Data Finansial Pada Aplikasi Server Pulsa Reload Berbasis. Net;2015;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:4TOpqqG69KYC
580;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;PENERAPAN METODE DATA MINING MARKET BASKET ANALYSIS TERHADAP DATA PENJUALAN PRODUK BUKU ONLINE DENGAN MENGGUNAKAN ALGORITMA APRIORI;2015;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&cstart=100&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:u-x6o8ySG0sC
581;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;SEKOLAH (SISWA) BERBASIS WEB DAN SMS GATEWAY DENGAN PHP DAN GAMMU (Studi Kasus di SMP Negeri 1 Pakis);2015;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&cstart=100&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:IjCSPb-OGe4C
582;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;SISTEM PENDUKUNG KEPUTUSAN PENENTUAN URUTAN PRIORITAS PESERTA SERTIFIKASI GURU DI DINAS PENDIDIKAN PEMUDA DAN OLAHRAGA KABUPATEN BELU;2015;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&cstart=100&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:u5HHmVD_uO8C
583;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;MODEL DAN IMPLEMENTASI METODE ENKRIPSI KOMBINASI MD5 DAN SKRIP PENGOLAH STRING PADA FITUR LAYANAN PMB ONLINE;2014;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&cstart=100&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:zYLM7Y9cAGgC
584;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Educational Data Mining (Konsep dan Penerapan);2013;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:d1gkVwhDpl0C
585;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Pemetaan Pola Hubungan Program Studi Dengan Algoritma Apriori–Studi Kasus Spmu Unnes;2013;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:D03iK_w7-QYC
586;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Modifikasi Monitoring Access Log Pada Proxy Server Squid Berbasis Php;2012;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:Tyk-4Ss8FVUC
587;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Aplikasi Sistem Informasi Mobile Akademik;2011;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&cstart=100&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:9yKSN-GCB0IC
588;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Rekayasa Perangkat Lunak Kamus Bahasa Jawa Online Berbasis Web Sebagai Sarana Pembelajaran Bahasa Jawa Bagi Masyarakat;2011;Pengabdian Masyarakat;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&cstart=100&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:qjMakFHDy7sC
589;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Cd Interaktif Media Pembelajaran Bagi Anak Prasekolah;2010;Pengabdian Masyarakat;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&cstart=100&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:2osOgNQ5qMEC
590;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Desain Sistem Web Personal Sebagai Sarana Penyampaian Informasi Bagi Sivitas Akademika STMIK PPKIA Pradnya Paramita;2010;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&cstart=100&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:UeHWp8X0CEIC
591;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Pengembangan Web Based Learning dalam Matakuliah Algoritma Pemrograman 1 di STMIK Pradnya Paramita Malang;2008;Penelitian;Google Scholar, Garuda;https://jurnal.asia.ac.id/index.php/jitika/article/view/27/19
592;Dr. Istiadi, S.T., M.T.;14;AKSES MASUK GERBANG MENGGUNAKAN FACE RECOGNITION DENGAN METODE MULTI-TASK CASCADED CONVOLUTIONAL NETWORK (MTCNN) BERBASIS IOT;2026;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=fh1GHqgAAAAJ&pagesize=100&citation_for_view=fh1GHqgAAAAJ:Y5dfb0dijaUC
593;Dr. Istiadi, S.T., M.T.;14;Auditing Silver-standard Lexicon Labels for Indonesian Mental Health Sentiment on Twitter: A Leakage-safe Pipeline with Confidence-aware XAI;2026;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105036119432&origin=inward
594;Dr. Istiadi, S.T., M.T.;14;Implementation of the LSTM Model for Speech-to-Text Systems in the Recognition of the Walikan Language of Malang;2026;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=fh1GHqgAAAAJ&pagesize=100&citation_for_view=fh1GHqgAAAAJ:AXPGKjj_ei8C
595;Dr. Istiadi, S.T., M.T.;14;Pemanfaatan Kecerdasan Buatan Untuk Mendukung Pengembangan Bahan Pembelajaran Pada SMK Widyagama Malang;2026;Pengabdian Masyarakat;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=fh1GHqgAAAAJ&pagesize=100&citation_for_view=fh1GHqgAAAAJ:_B80troHkn4C
596;Dr. Istiadi, S.T., M.T.;14;PENINGKATAN KEGIATAN TAMAN POSYANDU KELURAHAN MOJOLANGU KOTA MALANG;2026;Pengabdian Masyarakat;Garuda;https://publishing-widyagama.ac.id/ejournal-v2/index.php/pws/article/view/7587/4034
597;Dr. Istiadi, S.T., M.T.;14;A Comparative Study of Text Classification Performance Using NBC and KNN with N-Gram Features in E-Government Services;2025;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=fh1GHqgAAAAJ&pagesize=100&citation_for_view=fh1GHqgAAAAJ:Mojj43d5GZwC
598;Dr. Istiadi, S.T., M.T.;14;Analisis Sentimen Ulasan Aplikasi Identitas Kependudukan Digital Di Google Play Store Dengan Bert;2025;Penelitian;Google Scholar, Garuda;https://ejournal.itn.ac.id/jati/article/view/13358/7504
599;Dr. Istiadi, S.T., M.T.;14;ANALISIS SENTIMEN ULASAN APLIKASI LINKEDIN BERBASIS LEXICON DAN LONG SHORT-TERM MEMORY (LSTM);2025;Penelitian;Google Scholar, Garuda;https://ejournal.itn.ac.id/index.php/jati/article/view/13042/7268
600;Dr. Istiadi, S.T., M.T.;14;Comparison of Machine Learning as an Inference Engine to Improve Expert Systems in Dengue Disease;2025;Penelitian;Google Scholar, Scopus, Garuda;http://joiv.org/index.php/joiv/article/view/3192/1319
601;Dr. Istiadi, S.T., M.T.;14;Implementasi GPS Tracker pada Sistem Pemesanan Travel berbasis IoT dengan Metode Adaptive Software Development;2025;Penelitian;Garuda;https://jurnal.widyagama.ac.id/index.php/jasee/article/view/924/628
602;Dr. Istiadi, S.T., M.T.;14;Klasifikasi Kain Tenun Adat Malaka Menggunakan Metode Convolutional Neural Network (CNN);2025;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=fh1GHqgAAAAJ&pagesize=100&citation_for_view=fh1GHqgAAAAJ:XiVPGOgt02cC
603;Dr. Istiadi, S.T., M.T.;14;KLASIFIKASI TOPIK SKRIPSI TEKNIK INFORMATIKA BERDASARKAN PEMINATAN MENGGUNAKAN METODE NAIVE BAYES DAN K-NEAREST NEIGHBOR (K-NN);2025;Penelitian;Garuda;https://publishing-widyagama.ac.id/ejournal-v2/index.php/pws/article/view/7289/3764
604;Dr. Istiadi, S.T., M.T.;14;Konsep Dasar Manajemen Operasional;2025;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=fh1GHqgAAAAJ&pagesize=100&citation_for_view=fh1GHqgAAAAJ:t6usbXjVLHcC
605;Dr. Istiadi, S.T., M.T.;14;PENGENDALI ALIRAN AIR BERDASARKAN PEMANTAUAN INTENSITAS UV LAMP STERILIZER PADA PRODUKSI AIR MINUM DALAM KEMASAN BERBASIS IoT;2025;Penelitian;Garuda;https://jurnal.widyagama.ac.id/index.php/jasee/article/view/932/630
606;Dr. Istiadi, S.T., M.T.;14;SISTEM PAKAR IDENTIFIKASI PENYAKIT GIGI BERLUBANG MENGGUNAKAN METODE NEURAL NETWORK DENGAN ALGORITMA BACKPROPAGATION;2025;Penelitian;Garuda;https://publishing-widyagama.ac.id/ejournal-v2/index.php/pws/article/view/6865/3767
607;Dr. Istiadi, S.T., M.T.;14;Strategic Recommendations in Increasing Gen Z User Engagement towards Gamification Elements with Fuzzy AHP and Octalysis Approaches;2025;Penelitian;Google Scholar, Scopus, Garuda;https://joiv.org/index.php/joiv/article/view/3324/1494
608;Dr. Istiadi, S.T., M.T.;14;Analisis Kualitas Pelayanan Magang Mahasiswa Vokasional Dengan Pendekatan Model Servqual;2024;Penelitian;Garuda;https://ejournal.upi.edu/index.php/jpmanper/article/view/69736/pdf
609;Dr. Istiadi, S.T., M.T.;14;Analisis Sentimen Ulasan Pengunjung Wisata Laguna Waikuri Pada Google Maps Menggunakan Multi Kelas Support Vector Machine;2024;Penelitian;Google Scholar, Garuda;https://ejournal.itn.ac.id/index.php/jati/article/view/11229/6506
610;Dr. Istiadi, S.T., M.T.;14;ANALYSIS OF GOOGLE MAPS REVIEW SENTIMENT ON BLIMBING MARKET FACILITIES WITH SVM;2024;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=fh1GHqgAAAAJ&pagesize=100&citation_for_view=fh1GHqgAAAAJ:mvPsJ3kp5DgC
611;Dr. Istiadi, S.T., M.T.;14;AUTOMOTIVE DIAGNOSTIC APPLICATION UTILIZING THE DEMPSTER-SHAFER THEORY FOR ENHANCED ACCURACY AND RELIABILITY;2024;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=fh1GHqgAAAAJ&pagesize=100&citation_for_view=fh1GHqgAAAAJ:kRWSkSYxWN8C
612;Dr. Istiadi, S.T., M.T.;14;Comparison of Pine Seed Quality Classification Using the Naive Bayes and KNN Methods;2024;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=fh1GHqgAAAAJ&pagesize=100&citation_for_view=fh1GHqgAAAAJ:4fKUyHm3Qg0C
613;Dr. Istiadi, S.T., M.T.;14;DECISION SUPPORT SYSTEM FOR SELECTING TOURIST ATTRACTIONS OF TRADITIONAL HOUSE AND CULTURE IN SOUTHWEST SUMBA REGENCY USING TOPSIS;2024;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=fh1GHqgAAAAJ&pagesize=100&citation_for_view=fh1GHqgAAAAJ:q3oQSFYPqjQC
614;Dr. Istiadi, S.T., M.T.;14;Deteksi Kesegeran Ikan Layur Berdasarkan Citra Mata Menggunakan Yolov8;2024;Penelitian;Google Scholar, Garuda;https://ejournal.itn.ac.id/index.php/jati/article/view/11020/6255
615;Dr. Istiadi, S.T., M.T.;14;Disease Segmentation in Purple Sweet Potato Images Using Yolov7;2024;Penelitian;Google Scholar, Garuda;http://journal2.unusa.ac.id/index.php/ATCSJ/article/view/6023/2638
616;Dr. Istiadi, S.T., M.T.;14;Implementation Of Decision Support System Topsis Fuzzy MCDM Method For Web-Based Cafe Recommendation;2024;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=fh1GHqgAAAAJ&pagesize=100&citation_for_view=fh1GHqgAAAAJ:fQNAKQ3IYiAC
617;Dr. Istiadi, S.T., M.T.;14;Investigation of Machine Learning as Inference Engine of Expert System for Pharyngitis Diseases;2024;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105004412567&origin=inward
618;Dr. Istiadi, S.T., M.T.;14;KLASIFIKASI JENIS SARUNG ADAT ILE APE MENGGUNAKAN GLCM DAN SVM;2024;Penelitian;Google Scholar, Garuda;https://ejournal.itn.ac.id/index.php/jati/article/view/10223/5854
619;Dr. Istiadi, S.T., M.T.;14;Optimasi Klasifikasi Sentimen Komentar Pengguna Game Bergerak Menggunakan Svm, Grid Search Dan Kombinasi N-Gram;2024;Penelitian;Google Scholar, Garuda;https://jtiik.ub.ac.id/index.php/jtiik/article/view/8244/1333
620;Dr. Istiadi, S.T., M.T.;14;PAPAYA TYPE CLASSIFICATION USING YOLOv8;2024;Penelitian;Google Scholar, Garuda;http://jutif.if.unsoed.ac.id/index.php/jurnal/article/view/2336/646
621;Dr. Istiadi, S.T., M.T.;14;Perbandingan Kinerja Metode Klasifikasi Citra Saliva Ferning Untuk Deteksi Masa Subur Berbasis Machine Learning;2024;Penelitian;Google Scholar, Garuda;https://ejournal.itn.ac.id/index.php/jati/article/view/11649/6597
622;Dr. Istiadi, S.T., M.T.;14;Children with Speech Disorders Voice Classification: LSTM and BiLSTM Approach Based on MFCC Features;2023;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85189759733&origin=inward
623;Dr. Istiadi, S.T., M.T.;14;Detection of Tempeh Maturity Quality Using YOLO Tiny V4;2023;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85163101867&origin=inward
624;Dr. Istiadi, S.T., M.T.;14;Deteksi depresi dan kecemasan pengguna twitter menggunakan bidirectional lstm;2023;Penelitian;Google Scholar, Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/ciastech/article/view/3321/1778
625;Dr. Istiadi, S.T., M.T.;14;Fault Detection of Oil Palm Harvesting Using Yolo V4;2023;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85163090487&origin=inward
626;Dr. Istiadi, S.T., M.T.;14;Fertilizer Quality Detection For Purple Sweet Potato Plants Using YOLOv4-Tiny;2023;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85178010633&origin=inward
627;Dr. Istiadi, S.T., M.T.;14;Identification of tempe fermentation maturity using principal component analysis and k-nearest neighbor;2023;Penelitian;Google Scholar, Garuda;https://jurnal.polgan.ac.id/index.php/sinkron/article/view/12006/1289
628;Dr. Istiadi, S.T., M.T.;14;Image Classification of Tempe Fermentation Maturity Using Naive Bayes Based on Linear Discriminant Analysis;2023;Penelitian;Garuda;https://publishing-widyagama.ac.id/ejournal-v2/jsae/article/view/4655/2552
629;Dr. Istiadi, S.T., M.T.;14;Improvement of Starling Image Classification with Gabor and Wavelet Based on Artificial Neural Network;2023;Penelitian;Google Scholar, Scopus, Garuda;https://joiv.org/index.php/joiv/article/view/1381/805
630;Dr. Istiadi, S.T., M.T.;14;Model E-Learning Berbasis Gamifikasi (Studi Kasus Di Prodi Teknik Informatika Univ Widyagama);2023;Penelitian;Google Scholar, Garuda;https://publishing-widyagama.ac.id/ejournal-v2/pws/article/view/4547/2452
631;Dr. Istiadi, S.T., M.T.;14;Pengendali Dan Pemantau Arus Tegangan Pada Terminal Listrik Rumah Tangga Berbasis IoT;2023;Penelitian;Google Scholar, Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/jointecs/article/view/4633/2535
632;Dr. Istiadi, S.T., M.T.;14;Quality Detection of Export Purple Sweet Potatoes Using Yolov4-Tiny;2023;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85171178912&origin=inward
633;Dr. Istiadi, S.T., M.T.;14;REKOMENDASI PENJUALAN PRODUK PADA DISTRO DECKHOOD MENGGUNAKAN ALGORITMA APRIORI;2023;Penelitian;Garuda;https://publishing-widyagama.ac.id/ejournal-v2/pws/article/view/4546/2451
634;Dr. Istiadi, S.T., M.T.;14;Segmentasi Citra Burung Lovebird Menggunakan K-Means;2023;Penelitian;Google Scholar, Garuda;https://jurnal.mdp.ac.id/index.php/jatisi/article/view/3452/1169
635;Dr. Istiadi, S.T., M.T.;14;Video-Based Lobster Species Identification Using YOLOv7;2023;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85189748452&origin=inward
636;Dr. Istiadi, S.T., M.T.;14;Voice Classification of Children with Speech Impairment Using MFCC Kernel-Based SVM;2023;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85163125152&origin=inward
637;Dr. Istiadi, S.T., M.T.;14;An Integrated E-Learning Fuzzy Expert System for Acute Pharyngitis Diagnosis;2022;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85150431719&origin=inward
638;Dr. Istiadi, S.T., M.T.;14;Bearing Fault Detection Using Discrete Wavelet Transform and Partitioning Around Medoids Methods;2022;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85112517037&origin=inward
639;Dr. Istiadi, S.T., M.T.;14;Betta Fish Image Classification Using Artificial Neural Networks with Gabor Extraction Features;2022;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85138404077&origin=inward
640;Dr. Istiadi, S.T., M.T.;14;Classification of Tempeh Maturity Using Decision Tree and Three Texture Features;2022;Penelitian;Google Scholar, Scopus, Garuda;http://joiv.org/index.php/joiv/article/view/983/573
641;Dr. Istiadi, S.T., M.T.;14;DESAIN SISTEM PENENTUAN NILAI BONUS GAJI AKHIR TAHUN MENGGUNAKAN NAIVE BAYES DAN FUZZY MAMDANI;2022;Penelitian;Garuda;https://publishing-widyagama.ac.id/ejournal-v2/pws/article/view/3936/2094
642;Dr. Istiadi, S.T., M.T.;14;Design Prototype of Traffic Light Control System using HSV Colour Segmentation;2022;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=fh1GHqgAAAAJ&pagesize=100&citation_for_view=fh1GHqgAAAAJ:u_35RYKgDlwC
643;Dr. Istiadi, S.T., M.T.;14;Energy Transition and Tourism Prospects in Indonesia;2022;Penelitian;Google Scholar, Garuda;https://scholarhub.ui.ac.id/jitps/vol7/iss2/4
644;Dr. Istiadi, S.T., M.T.;14;Expert System Integrated with Medical Record for Infectious Diseases using Certainty Factor;2022;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85138337411&origin=inward
645;Dr. Istiadi, S.T., M.T.;14;Internship program in company: Cultural learning process for students;2022;Penelitian;Google Scholar, Garuda;https://scholarhub.ui.ac.id/jitps/vol7/iss1/2
646;Dr. Istiadi, S.T., M.T.;14;KINERJA SELEKSI FITUR N-GRAM PADA ANALISIS SENTIMEN ULASAN MOBILE GAME DI GOOGLE PLAYSTORE;2022;Penelitian;Garuda;https://garuda.kemdiktisaintek.go.id/documents/detail/3219874
647;Dr. Istiadi, S.T., M.T.;14;Klasifikasi presiden republik indonesia menggunakan SVM Kernel Polynomial dengan Fitur Ektraksi Gabor;2022;Penelitian;Google Scholar, Garuda;https://jtiik.ub.ac.id/index.php/jtiik/article/view/6748/pdf
